device_eui;tijdstip;beweging
7CC6C42900010908;2023021805;2
7CC6C42900010908;2023021806;22
7CC6C42900010908;2023021807;17
7CC6C42900010908;2023021808;20
7CC6C42900010908;2023021809;25
7CC6C42900010908;2023021810;16
7CC6C42900010908;2023021811;7
7CC6C42900010908;2023021812;0
7CC6C42900010908;2023021813;0
7CC6C42900010908;2023021814;0
7CC6C42900010908;2023021815;10
7CC6C42900010908;2023021816;8
7CC6C42900010908;2023021817;5
7CC6C42900010908;2023021818;12
7CC6C42900010908;2023021819;24
7CC6C42900010908;2023021820;34
7CC6C42900010908;2023021821;11
7CC6C42900010908;2023021822;15
7CC6C42900010908;2023021823;2
7CC6C42900010908;2023021900;1
7CC6C42900010908;2023021901;2
7CC6C42900010908;2023021902;2
7CC6C42900010908;2023021903;5
7CC6C42900010908;2023021904;5
7CC6C42900010908;2023021905;2
7CC6C42900010908;2023021906;7
7CC6C42900010908;2023021907;4
7CC6C42900010908;2023021908;25
7CC6C42900010908;2023021909;26
7CC6C42900010908;2023021910;33
7CC6C42900010908;2023021911;0
7CC6C42900010908;2023021912;0
7CC6C42900010908;2023021913;5
7CC6C42900010908;2023021914;4
7CC6C42900010908;2023021915;22
7CC6C42900010908;2023021916;31
7CC6C42900010908;2023021917;16
7CC6C42900010908;2023021920;33
7CC6C42900010908;2023021921;15
7CC6C42900010908;2023021922;4
7CC6C42900010908;2023021923;7
7CC6C42900010908;2023022000;3
7CC6C42900010908;2023022001;3
7CC6C42900010908;2023022002;5
7CC6C42900010908;2023022003;8
7CC6C42900010908;2023022004;4
7CC6C42900010908;2023022005;4
7CC6C42900010908;2023022006;2
7CC6C42900010908;2023022007;4
7CC6C42900010908;2023022008;18
7CC6C42900010908;2023022009;38
7CC6C42900010908;2023022010;0
7CC6C42900010908;2023022011;0
7CC6C42900010908;2023022012;0
7CC6C42900010908;2023022013;0
7CC6C42900010908;2023022014;32
7CC6C42900010908;2023022015;57
7CC6C42900010908;2023022016;21
7CC6C42900010908;2023022017;34
7CC6C42900010908;2023022018;0
7CC6C42900010908;2023022019;7
7CC6C42900010908;2023022020;41
7CC6C42900010908;2023022021;13
7CC6C42900010908;2023022022;13
7CC6C42900010908;2023022023;1
7CC6C42900010908;2023022100;1
7CC6C42900010908;2023022101;0
7CC6C42900010908;2023022102;1
7CC6C42900010908;2023022103;1
7CC6C42900010908;2023022104;1
7CC6C42900010908;2023022105;0
7CC6C42900010908;2023022106;0
7CC6C42900010908;2023022107;1
7CC6C42900010908;2023022108;13
7CC6C42900010908;2023022109;39
7CC6C42900010908;2023022110;21
7CC6C42900010908;2023022111;46
7CC6C42900010908;2023022112;13
7CC6C42900010908;2023022113;0
7CC6C42900010908;2023022114;13
7CC6C42900010908;2023022115;18
7CC6C42900010908;2023022116;2
7CC6C42900010908;2023022117;0
7CC6C42900010908;2023022118;0
7CC6C42900010908;2023022119;0
7CC6C42900010908;2023022120;0
7CC6C42900010908;2023022121;0
7CC6C42900010908;2023022122;0
7CC6C42900010908;2023022123;0
7CC6C42900010908;2023022200;0
7CC6C42900010908;2023022201;0
7CC6C42900010908;2023022202;0
7CC6C42900010908;2023022203;0
7CC6C42900010908;2023022204;0
7CC6C42900010908;2023022205;0
7CC6C42900010908;2023022206;0
7CC6C42900010908;2023022207;0
7CC6C42900010908;2023022208;0
7CC6C42900010908;2023022209;3
7CC6C42900010908;2023022210;4
7CC6C42900010908;2023022211;14
7CC6C42900010908;2023022212;3
7CC6C42900010908;2023022213;0
7CC6C42900010908;2023022214;0
7CC6C42900010908;2023022215;0
7CC6C42900010908;2023022216;0
7CC6C42900010908;2023022217;0
7CC6C42900010908;2023022218;0
7CC6C42900010908;2023022219;0
7CC6C42900010908;2023022220;0
7CC6C42900010908;2023022221;0
7CC6C42900010908;2023022222;0
7CC6C42900010908;2023022223;0
7CC6C42900010908;2023022300;0
7CC6C42900010908;2023022301;0
7CC6C42900010908;2023022302;0
7CC6C42900010908;2023022303;0
7CC6C42900010908;2023022304;0
7CC6C42900010908;2023022305;0
7CC6C42900010908;2023022306;0
7CC6C42900010908;2023022307;0
7CC6C42900010908;2023022308;0
7CC6C42900010908;2023022309;0
7CC6C42900010908;2023022310;0
7CC6C42900010908;2023022311;0
7CC6C42900010908;2023022312;0
7CC6C42900010908;2023022313;0
7CC6C42900010908;2023022314;0
7CC6C42900010908;2023022315;0
7CC6C42900010908;2023022316;0
7CC6C42900010908;2023022317;0
7CC6C42900010908;2023022318;0
7CC6C42900010908;2023022319;0
7CC6C42900010908;2023022320;0
7CC6C42900010908;2023022321;0
7CC6C42900010908;2023022322;0
7CC6C42900010908;2023022323;0
7CC6C42900010908;2023022400;0
7CC6C42900010908;2023022401;0
7CC6C42900010908;2023022402;0
7CC6C42900010908;2023022403;0
7CC6C42900010908;2023022404;0
7CC6C42900010908;2023022405;0
7CC6C42900010908;2023022406;0
7CC6C42900010908;2023022407;0
7CC6C42900010908;2023022408;0
7CC6C42900010908;2023022409;3
7CC6C42900010908;2023022410;5
7CC6C42900010908;2023022411;0
7CC6C42900010908;2023022412;0
7CC6C42900010908;2023022413;0
7CC6C42900010908;2023022414;5
7CC6C42900010908;2023022415;0
7CC6C42900010908;2023022416;1
7CC6C42900010908;2023022417;0
7CC6C42900010908;2023022418;1
7CC6C42900010908;2023022419;0
7CC6C42900010908;2023022420;0
7CC6C42900010908;2023022421;0
7CC6C42900010908;2023022422;0
7CC6C42900010908;2023022423;0
7CC6C42900010908;2023022500;0
7CC6C42900010908;2023022501;0
7CC6C42900010908;2023022502;0
7CC6C42900010908;2023022503;0
7CC6C42900010908;2023022504;0
7CC6C42900010908;2023022505;0
7CC6C42900010908;2023022506;0
7CC6C42900010908;2023022507;0
7CC6C42900010908;2023022508;0
7CC6C42900010908;2023022509;0
7CC6C42900010908;2023022510;0
7CC6C42900010908;2023022511;0
7CC6C42900010908;2023022512;0
7CC6C42900010908;2023022513;0
7CC6C42900010908;2023022514;0
7CC6C42900010908;2023022515;0
7CC6C42900010908;2023022516;0
7CC6C42900010908;2023022517;0
7CC6C42900010908;2023022518;0
7CC6C42900010908;2023022519;0
7CC6C42900010908;2023022520;0
7CC6C42900010908;2023022521;0
7CC6C42900010908;2023022522;0
7CC6C42900010908;2023022523;0
7CC6C42900010908;2023022600;0
7CC6C42900010908;2023022601;0
7CC6C42900010908;2023022602;0
7CC6C42900010908;2023022603;0
7CC6C42900010908;2023022604;0
7CC6C42900010908;2023022605;0
7CC6C42900010908;2023022606;0
7CC6C42900010908;2023022607;0
7CC6C42900010908;2023022608;0
7CC6C42900010908;2023022609;0
7CC6C42900010908;2023022610;0
7CC6C42900010908;2023022611;0
7CC6C42900010908;2023022612;0
7CC6C42900010908;2023022613;0
7CC6C42900010908;2023022614;0
7CC6C42900010908;2023022615;0
7CC6C42900010908;2023022616;0
7CC6C42900010908;2023022617;0
7CC6C42900010908;2023022618;0
7CC6C42900010908;2023022619;0
7CC6C42900010908;2023022620;0
7CC6C42900010908;2023022621;0
7CC6C42900010908;2023022622;0
7CC6C42900010908;2023022623;0
7CC6C42900010908;2023022700;0
7CC6C42900010908;2023022701;0
7CC6C42900010908;2023022702;0
7CC6C42900010908;2023022703;0
7CC6C42900010908;2023022704;0
7CC6C42900010908;2023022705;0
7CC6C42900010908;2023022706;0
7CC6C42900010908;2023022707;0
7CC6C42900010908;2023022708;0
7CC6C42900010908;2023022709;0
7CC6C42900010908;2023022710;0
7CC6C42900010908;2023022711;0
7CC6C42900010908;2023022712;0
7CC6C42900010908;2023022713;0
7CC6C42900010908;2023022714;0
7CC6C42900010908;2023022715;0
7CC6C42900010908;2023022716;0
7CC6C42900010908;2023022717;0
7CC6C42900010908;2023022718;0
7CC6C42900010908;2023022719;0
7CC6C42900010908;2023022720;0
7CC6C42900010908;2023022721;0
7CC6C42900010908;2023022722;0
7CC6C42900010908;2023022723;0
7CC6C42900010908;2023022800;0
7CC6C42900010908;2023022801;0
7CC6C42900010908;2023022802;0
7CC6C42900010908;2023022803;0
7CC6C42900010908;2023022804;0
7CC6C42900010908;2023022805;0
7CC6C42900010908;2023022806;0
7CC6C42900010908;2023022807;0
7CC6C42900010908;2023022808;2
7CC6C42900010908;2023022809;0
7CC6C42900010908;2023022810;0
7CC6C42900010908;2023022811;0
7CC6C42900010908;2023022812;0
7CC6C42900010908;2023022813;0
7CC6C42900010908;2023022814;2
7CC6C42900010908;2023022815;0
7CC6C42900010908;2023022816;0
7CC6C42900010908;2023022817;0
7CC6C42900010908;2023022818;0
7CC6C42900010908;2023022819;0
7CC6C42900010908;2023022820;0
7CC6C42900010908;2023022821;0
7CC6C42900010908;2023022822;0
7CC6C42900010908;2023022823;0
7CC6C42900010908;2023030100;0
7CC6C42900010908;2023030101;0
7CC6C42900010908;2023030102;0
7CC6C42900010908;2023030103;0
7CC6C42900010908;2023030104;0
7CC6C42900010908;2023030105;0
7CC6C42900010908;2023030106;0
7CC6C42900010908;2023030107;0
7CC6C42900010908;2023030108;0
7CC6C42900010908;2023030109;0
7CC6C42900010908;2023030110;0
7CC6C42900010908;2023030111;0
7CC6C42900010908;2023030112;0
7CC6C42900010908;2023030113;0
7CC6C42900010908;2023030114;1
7CC6C42900010908;2023030115;0
7CC6C42900010908;2023030116;0
7CC6C42900010908;2023030117;0
7CC6C42900010908;2023030118;0
7CC6C42900010908;2023030119;0
7CC6C42900010908;2023030120;0
7CC6C42900010908;2023030121;0
7CC6C42900010908;2023030122;0
7CC6C42900010908;2023030123;0
7CC6C42900010908;2023030200;0
7CC6C42900010908;2023030201;0
7CC6C42900010908;2023030202;0
7CC6C42900010908;2023030203;0
7CC6C42900010908;2023030204;0
7CC6C42900010908;2023030205;0
7CC6C42900010908;2023030206;0
7CC6C42900010908;2023030207;0
7CC6C42900010908;2023030208;0
7CC6C42900010908;2023030410;1
7CC6C42900010908;2023030416;0
7CC6C42900010908;2023030418;0
7CC6C42900010908;2023030500;0
7CC6C42900010908;2023030501;0
7CC6C42900010908;2023030502;0
7CC6C42900010908;2023030507;0
7CC6C42900010908;2023030508;0
7CC6C42900010908;2023030700;1
7CC6C42900010908;2023030711;2
7CC6C42900010908;2023030712;0
7CC6C42900010908;2023030713;6
7CC6C42900010908;2023030715;0
7CC6C42900010908;2023030716;0
7CC6C42900010908;2023030717;0
7CC6C42900010908;2023030718;0
7CC6C42900010908;2023030719;0
7CC6C42900010908;2023030723;0
7CC6C42900010908;2023030800;0
7CC6C42900010908;2023030801;0
7CC6C42900010908;2023030802;0
7CC6C42900010908;2023030812;0
7CC6C42900010908;2023030823;9
7CC6C42900010908;2023030900;4
7CC6C42900010908;2023030901;0
7CC6C42900010908;2023030902;0
7CC6C42900010908;2023030903;0
7CC6C42900010908;2023030904;0
7CC6C42900010908;2023030906;0
7CC6C42900010908;2023030907;0
7CC6C42900010908;2023030908;0
7CC6C42900010908;2023030915;15
7CC6C42900010908;2023031000;4
7CC6C42900010908;2023031002;0
7CC6C42900010908;2023031004;0
7CC6C42900010908;2023031006;0
7CC6C42900010908;2023031007;0
7CC6C42900010908;2023031009;0
7CC6C42900010908;2023031013;12
7CC6C42900010908;2023031014;7
7CC6C42900010908;2023031015;1
7CC6C42900010908;2023031016;2
7CC6C42900010908;2023031017;15
7CC6C42900010908;2023031020;0
7CC6C42900010908;2023031021;0
7CC6C42900010908;2023031022;0
7CC6C42900010908;2023031106;4
7CC6C42900010908;2023031107;0
7CC6C42900010908;2023031108;0
7CC6C42900010908;2023031110;3
7CC6C42900010908;2023031113;12
7CC6C42900010908;2023031114;3
7CC6C42900010908;2023031202;13
7CC6C42900010908;2023031208;0
7CC6C42900010908;2023031211;2
7CC6C42900010908;2023031215;6
7CC6C42900010908;2023031216;0
7CC6C42900010908;2023031217;0
7CC6C42900010908;2023031218;6
7CC6C42900010908;2023031219;0
7CC6C42900010908;2023031220;0
7CC6C42900010908;2023031221;2
7CC6C42900010908;2023031222;2
7CC6C42900010908;2023031223;1
7CC6C42900010908;2023031300;0
7CC6C42900010908;2023031301;0
7CC6C42900010908;2023031302;0
7CC6C42900010908;2023031303;0
7CC6C42900010908;2023031305;0
7CC6C42900010908;2023031306;0
7CC6C42900010908;2023031307;0
7CC6C42900010908;2023031308;0
7CC6C42900010908;2023031309;0
7CC6C42900010908;2023031310;0
7CC6C42900010908;2023031314;2
7CC6C42900010908;2023031315;0
7CC6C42900010908;2023031319;8
7CC6C42900010908;2023031403;0
7CC6C42900010908;2023031410;0
7CC6C42900010908;2023031502;0
7CC6C42900010908;2023031503;0
7CC6C42900010908;2023031504;0
7CC6C42900010908;2023031505;0
7CC6C42900010908;2023031509;2
7CC6C42900010908;2023031511;39
7CC6C42900010908;2023031512;1
7CC6C42900010908;2023031513;0
7CC6C42900010908;2023031515;14
7CC6C42900010908;2023031522;16
7CC6C42900010908;2023031608;74
7CC6C42900010908;2023031611;9
7CC6C42900010908;2023031615;6
7CC6C42900010908;2023031619;2
7CC6C42900010908;2023031621;12
7CC6C42900010908;2023031622;17
7CC6C42900010908;2023031810;8
7CC6C42900010908;2023031821;47
7CC6C42900010908;2023031908;88
7CC6C42900010908;2023031909;4
7CC6C42900010908;2023031910;0
7CC6C42900010908;2023031911;0
7CC6C42900010908;2023031912;9
7CC6C42900010908;2023031913;3
7CC6C42900010908;2023031914;0
7CC6C42900010908;2023031915;0
7CC6C42900010908;2023031916;0
7CC6C42900010908;2023031917;0
7CC6C42900010908;2023031918;4
7CC6C42900010908;2023031921;21
7CC6C42900010908;2023032005;54
7CC6C42900010908;2023032006;2
7CC6C42900010908;2023032007;0
7CC6C42900010908;2023032010;2
7CC6C42900010908;2023032015;0
7CC6C42900010908;2023032102;0
7CC6C42900010908;2023032103;0
7CC6C42900010908;2023032106;0
7CC6C42900010908;2023032110;1
7CC6C42900010908;2023032112;9
7CC6C42900010908;2023032115;4
7CC6C42900010908;2023032215;0
7CC6C42900010908;2023032217;0
7CC6C42900010908;2023032413;0
7CC6C42900010908;2023032508;0
7CC6C42900010908;2023032608;0
7CC6C42900010908;2023032613;0
7CC6C42900010908;2023032719;0
7CC6C42900010913;2022060708;0
7CC6C42900010913;2022060709;0
7CC6C42900010913;2022060710;0
7CC6C42900010913;2022060711;0
7CC6C42900010913;2022060712;0
7CC6C42900010913;2022060713;0
7CC6C42900010913;2022060714;0
7CC6C42900010913;2022060715;0
7CC6C42900010913;2022060716;0
7CC6C42900010913;2022060717;0
7CC6C42900010913;2022060718;0
7CC6C42900010913;2022060719;0
7CC6C42900010913;2022060720;0
7CC6C42900010913;2022060721;0
7CC6C42900010913;2022060722;0
7CC6C42900010913;2022060723;0
7CC6C42900010913;2022060800;0
7CC6C42900010913;2022060801;0
7CC6C42900010913;2022060802;0
7CC6C42900010913;2022060803;0
7CC6C42900010913;2022060804;0
7CC6C42900010913;2022060805;0
7CC6C42900010913;2022060806;0
7CC6C42900010913;2022060807;0
7CC6C42900010913;2022060808;0
7CC6C42900010913;2022060809;0
7CC6C42900010913;2022060810;5
7CC6C42900010913;2022060811;28
7CC6C42900010913;2022060812;24
7CC6C42900010913;2022060813;14
7CC6C42900010913;2022060814;8
7CC6C42900010913;2022060815;2
7CC6C42900010913;2022060816;0
7CC6C42900010913;2022060817;0
7CC6C42900010913;2022060818;0
7CC6C42900010913;2022060819;0
7CC6C42900010913;2022060820;37
7CC6C42900010913;2022060821;0
7CC6C42900010913;2022060822;0
7CC6C42900010913;2022060823;18
7CC6C42900010913;2022060900;5
7CC6C42900010913;2022060901;3
7CC6C42900010913;2022060902;7
7CC6C42900010913;2022060903;2
7CC6C42900010913;2022060904;3
7CC6C42900010913;2022060905;4
7CC6C42900010913;2022060906;7
7CC6C42900010913;2022060907;12
7CC6C42900010913;2022060908;2
7CC6C42900010913;2022060909;27
7CC6C42900010913;2022060910;2
7CC6C42900010913;2022060911;11
7CC6C42900010913;2022060912;6
7CC6C42900010913;2022060913;38
7CC6C42900010913;2022060914;0
7CC6C42900010913;2022060915;0
7CC6C42900010913;2022060916;0
7CC6C42900010913;2022060917;4
7CC6C42900010913;2022060918;2
7CC6C42900010913;2022060919;18
7CC6C42900010913;2022060920;33
7CC6C42900010913;2022060921;4
7CC6C42900010913;2022060922;0
7CC6C42900010913;2022060923;15
7CC6C42900010913;2022061000;44
7CC6C42900010913;2022061001;4
7CC6C42900010913;2022061002;8
7CC6C42900010913;2022061003;2
7CC6C42900010913;2022061004;3
7CC6C42900010913;2022061005;3
7CC6C42900010913;2022061006;5
7CC6C42900010913;2022061007;5
7CC6C42900010913;2022061008;4
7CC6C42900010913;2022061009;23
7CC6C42900010913;2022061010;0
7CC6C42900010913;2022061011;21
7CC6C42900010913;2022061012;13
7CC6C42900010913;2022061013;19
7CC6C42900010913;2022061014;0
7CC6C42900010913;2022061015;0
7CC6C42900010913;2022061016;10
7CC6C42900010913;2022061017;0
7CC6C42900010913;2022061018;2
7CC6C42900010913;2022061019;22
7CC6C42900010913;2022061020;35
7CC6C42900010913;2022061021;18
7CC6C42900010913;2022061022;0
7CC6C42900010913;2022061023;35
7CC6C42900010913;2022061100;14
7CC6C42900010913;2022061101;3
7CC6C42900010913;2022061102;5
7CC6C42900010913;2022061103;10
7CC6C42900010913;2022061104;11
7CC6C42900010913;2022061105;6
7CC6C42900010913;2022061106;33
7CC6C42900010913;2022061107;10
7CC6C42900010913;2022061108;0
7CC6C42900010913;2022061109;0
7CC6C42900010913;2022061110;0
7CC6C42900010913;2022061111;0
7CC6C42900010913;2022061112;7
7CC6C42900010913;2022061113;7
7CC6C42900010913;2022061114;0
7CC6C42900010913;2022061115;0
7CC6C42900010913;2022061116;0
7CC6C42900010913;2022061117;0
7CC6C42900010913;2022061118;0
7CC6C42900010913;2022061119;2
7CC6C42900010913;2022061120;38
7CC6C42900010913;2022061121;5
7CC6C42900010913;2022061122;20
7CC6C42900010913;2022061123;11
7CC6C42900010913;2022061200;15
7CC6C42900010913;2022061201;6
7CC6C42900010913;2022061202;4
7CC6C42900010913;2022061203;4
7CC6C42900010913;2022061204;2
7CC6C42900010913;2022061205;13
7CC6C42900010913;2022061206;10
7CC6C42900010913;2022061207;31
7CC6C42900010913;2022061208;11
7CC6C42900010913;2022061209;0
7CC6C42900010913;2022061210;0
7CC6C42900010913;2022061211;34
7CC6C42900010913;2022061212;8
7CC6C42900010913;2022061213;0
7CC6C42900010913;2022061214;0
7CC6C42900010913;2022061215;0
7CC6C42900010913;2022061216;0
7CC6C42900010913;2022061217;0
7CC6C42900010913;2022061218;6
7CC6C42900010913;2022061219;34
7CC6C42900010913;2022061220;30
7CC6C42900010913;2022061221;2
7CC6C42900010913;2022061222;0
7CC6C42900010913;2022061223;6
7CC6C42900010913;2022061300;21
7CC6C42900010913;2022061301;15
7CC6C42900010913;2022061302;3
7CC6C42900010913;2022061303;5
7CC6C42900010913;2022061304;4
7CC6C42900010913;2022061305;8
7CC6C42900010913;2022061306;24
7CC6C42900010913;2022061307;11
7CC6C42900010913;2022061308;0
7CC6C42900010913;2022061309;0
7CC6C42900010913;2022061310;0
7CC6C42900010913;2022061311;0
7CC6C42900010913;2022061312;0
7CC6C42900010913;2022061313;9
7CC6C42900010913;2022061314;0
7CC6C42900010913;2022061315;0
7CC6C42900010913;2022061316;0
7CC6C42900010913;2022061317;0
7CC6C42900010913;2022061318;0
7CC6C42900010913;2022061319;25
7CC6C42900010913;2022061320;46
7CC6C42900010913;2022061321;2
7CC6C42900010913;2022061322;0
7CC6C42900010913;2022061323;0
7CC6C42900010913;2022061400;0
7CC6C42900010913;2022061401;7
7CC6C42900010913;2022061402;11
7CC6C42900010913;2022061403;4
7CC6C42900010913;2022061404;3
7CC6C42900010913;2022061405;8
7CC6C42900010913;2022061406;3
7CC6C42900010913;2022061407;8
7CC6C42900010913;2022061408;11
7CC6C42900010913;2022061409;44
7CC6C42900010913;2022061410;1
7CC6C42900010913;2022061411;0
7CC6C42900010913;2022061412;0
7CC6C42900010913;2022061413;3
7CC6C42900010913;2022061414;0
7CC6C42900010913;2022061415;0
7CC6C42900010913;2022061416;0
7CC6C42900010913;2022061417;0
7CC6C42900010913;2022061418;0
7CC6C42900010913;2022061419;0
7CC6C42900010913;2022061420;0
7CC6C42900010913;2022061421;0
7CC6C42900010913;2022061422;0
7CC6C42900010913;2022061423;0
7CC6C42900010913;2022061500;0
7CC6C42900010913;2022061501;0
7CC6C42900010913;2022061502;0
7CC6C42900010913;2022061503;0
7CC6C42900010913;2022061504;0
7CC6C42900010913;2022061505;0
7CC6C42900010913;2022061506;0
7CC6C42900010913;2022061507;0
7CC6C42900010913;2022061508;0
7CC6C42900010913;2022061509;0
7CC6C42900010913;2022061510;0
7CC6C42900010913;2022061511;12
7CC6C42900010913;2022061512;14
7CC6C42900010913;2022061513;26
7CC6C42900010913;2022061514;10
7CC6C42900010913;2022061515;4
7CC6C42900010913;2022061516;1
7CC6C42900010913;2022061517;2
7CC6C42900010913;2022061518;0
7CC6C42900010913;2022061519;0
7CC6C42900010913;2022061520;20
7CC6C42900010913;2022061521;29
7CC6C42900010913;2022061522;2
7CC6C42900010913;2022061523;7
7CC6C42900010913;2022061600;1
7CC6C42900010913;2022061601;10
7CC6C42900010913;2022061602;2
7CC6C42900010913;2022061603;0
7CC6C42900010913;2022061604;2
7CC6C42900010913;2022061605;5
7CC6C42900010913;2022061606;6
7CC6C42900010913;2022061607;9
7CC6C42900010913;2022061608;13
7CC6C42900010913;2022061609;0
7CC6C42900010913;2022061610;12
7CC6C42900010913;2022061611;0
7CC6C42900010913;2022061612;25
7CC6C42900010913;2022061613;19
7CC6C42900010913;2022061614;0
7CC6C42900010913;2022061615;0
7CC6C42900010913;2022061616;0
7CC6C42900010913;2022061617;0
7CC6C42900010913;2022061618;3
7CC6C42900010913;2022061619;8
7CC6C42900010913;2022061620;4
7CC6C42900010913;2022061621;3
7CC6C42900010913;2022061622;0
7CC6C42900010913;2022061623;0
7CC6C42900010913;2022061700;3
7CC6C42900010913;2022061701;21
7CC6C42900010913;2022061702;3
7CC6C42900010913;2022061703;6
7CC6C42900010913;2022061704;6
7CC6C42900010913;2022061705;3
7CC6C42900010913;2022061706;3
7CC6C42900010913;2022061707;10
7CC6C42900010913;2022061708;14
7CC6C42900010913;2022061709;25
7CC6C42900010913;2022061710;0
7CC6C42900010913;2022061711;0
7CC6C42900010913;2022061712;0
7CC6C42900010913;2022061713;0
7CC6C42900010913;2022061714;11
7CC6C42900010913;2022061715;0
7CC6C42900010913;2022061716;0
7CC6C42900010913;2022061717;0
7CC6C42900010913;2022061718;11
7CC6C42900010913;2022061719;15
7CC6C42900010913;2022061720;3
7CC6C42900010913;2022061721;28
7CC6C42900010913;2022061722;1
7CC6C42900010913;2022061723;2
7CC6C42900010913;2022061800;6
7CC6C42900010913;2022061801;1
7CC6C42900010913;2022061802;2
7CC6C42900010913;2022061803;2
7CC6C42900010913;2022061804;9
7CC6C42900010913;2022061805;6
7CC6C42900010913;2022061806;6
7CC6C42900010913;2022061807;7
7CC6C42900010913;2022061808;27
7CC6C42900010913;2022061809;16
7CC6C42900010913;2022061810;0
7CC6C42900010913;2022061811;7
7CC6C42900010913;2022061812;9
7CC6C42900010913;2022061813;0
7CC6C42900010913;2022061814;2
7CC6C42900010913;2022061815;0
7CC6C42900010913;2022061816;8
7CC6C42900010913;2022061817;0
7CC6C42900010913;2022061818;0
7CC6C42900010913;2022061819;5
7CC6C42900010913;2022061820;1
7CC6C42900010913;2022061821;17
7CC6C42900010913;2022061822;1
7CC6C42900010913;2022061823;0
7CC6C42900010913;2022061900;0
7CC6C42900010913;2022061901;0
7CC6C42900010913;2022061902;0
7CC6C42900010913;2022061903;7
7CC6C42900010913;2022061904;3
7CC6C42900010913;2022061905;0
7CC6C42900010913;2022061906;0
7CC6C42900010913;2022061907;0
7CC6C42900010913;2022061908;24
7CC6C42900010913;2022061909;16
7CC6C42900010913;2022061910;19
7CC6C42900010913;2022061911;0
7CC6C42900010913;2022061912;0
7CC6C42900010913;2022061913;26
7CC6C42900010913;2022061914;2
7CC6C42900010913;2022061915;0
7CC6C42900010913;2022061916;1
7CC6C42900010913;2022061917;0
7CC6C42900010913;2022061918;6
7CC6C42900010913;2022061919;20
7CC6C42900010913;2022061920;15
7CC6C42900010913;2022061921;0
7CC6C42900010913;2022061922;0
7CC6C42900010913;2022061923;5
7CC6C42900010913;2022062000;0
7CC6C42900010913;2022062001;0
7CC6C42900010913;2022062002;3
7CC6C42900010913;2022062003;5
7CC6C42900010913;2022062004;4
7CC6C42900010913;2022062005;6
7CC6C42900010913;2022062006;5
7CC6C42900010913;2022062007;9
7CC6C42900010913;2022062008;49
7CC6C42900010913;2022062009;20
7CC6C42900010913;2022062010;1
7CC6C42900010913;2022062011;31
7CC6C42900010913;2022062012;0
7CC6C42900010913;2022062013;0
7CC6C42900010913;2022062014;0
7CC6C42900010913;2022062015;0
7CC6C42900010913;2022062016;0
7CC6C42900010913;2022062017;0
7CC6C42900010913;2022062018;0
7CC6C42900010913;2022062019;0
7CC6C42900010913;2022062020;0
7CC6C42900010913;2022062021;6
7CC6C42900010913;2022062022;0
7CC6C42900010913;2022062023;0
7CC6C42900010913;2022062100;0
7CC6C42900010913;2022062101;0
7CC6C42900010913;2022062102;0
7CC6C42900010913;2022062103;0
7CC6C42900010913;2022062104;0
7CC6C42900010913;2022062105;0
7CC6C42900010913;2022062106;0
7CC6C42900010913;2022062107;0
7CC6C42900010913;2022062108;0
7CC6C42900010913;2022062109;0
7CC6C42900010913;2022062110;2
7CC6C42900010913;2022062111;0
7CC6C42900010913;2022062112;0
7CC6C42900010913;2022062113;7
7CC6C42900010913;2022062114;2
7CC6C42900010913;2022062115;1
7CC6C42900010913;2022062116;0
7CC6C42900010913;2022062117;0
7CC6C42900010913;2022062118;0
7CC6C42900010913;2022062119;0
7CC6C42900010913;2022062120;0
7CC6C42900010913;2022062121;8
7CC6C42900010913;2022062122;0
7CC6C42900010913;2022062123;0
7CC6C42900010913;2022062200;13
7CC6C42900010913;2022062201;14
7CC6C42900010913;2022062202;2
7CC6C42900010913;2022062203;1
7CC6C42900010913;2022062204;5
7CC6C42900010913;2022062205;1
7CC6C42900010913;2022062206;3
7CC6C42900010913;2022062207;2
7CC6C42900010913;2022062208;3
7CC6C42900010913;2022062209;1
7CC6C42900010913;2022062210;9
7CC6C42900010913;2022062211;8
7CC6C42900010913;2022062212;0
7CC6C42900010913;2022062213;0
7CC6C42900010913;2022062214;2
7CC6C42900010913;2022062215;0
7CC6C42900010913;2022062216;0
7CC6C42900010913;2022062217;0
7CC6C42900010913;2022062218;0
7CC6C42900010913;2022062219;0
7CC6C42900010913;2022062220;0
7CC6C42900010913;2022062221;0
7CC6C42900010913;2022062222;0
7CC6C42900010913;2022062223;0
7CC6C42900010913;2022062300;0
7CC6C42900010913;2022062301;0
7CC6C42900010913;2022062302;0
7CC6C42900010913;2022062303;0
7CC6C42900010913;2022062304;0
7CC6C42900010913;2022062305;0
7CC6C42900010913;2022062306;0
7CC6C42900010913;2022062307;0
7CC6C42900010913;2022062308;0
7CC6C42900010913;2022062309;0
7CC6C42900010913;2022062310;0
7CC6C42900010913;2022062311;22
7CC6C42900010913;2022062312;17
7CC6C42900010913;2022062313;2
7CC6C42900010913;2022062314;0
7CC6C42900010913;2022062315;0
7CC6C42900010913;2022062316;0
7CC6C42900010913;2022062317;2
7CC6C42900010913;2022062318;0
7CC6C42900010913;2022062319;0
7CC6C42900010913;2022062320;0
7CC6C42900010913;2022062321;0
7CC6C42900010913;2022062322;0
7CC6C42900010913;2022062323;0
7CC6C42900010913;2022062400;0
7CC6C42900010913;2022062401;0
7CC6C42900010913;2022062402;0
7CC6C42900010913;2022062403;0
7CC6C42900010913;2022062404;0
