device_eui;tijdstip;verbruik
7CC6C40800001269;2022110108;243
7CC6C40800001269;2022110109;252
7CC6C40800001269;2022110110;309
7CC6C40800001269;2022110111;321
7CC6C40800001269;2022110112;452
7CC6C40800001269;2022110113;580
7CC6C40800001269;2022110114;446
7CC6C40800001269;2022110115;335
7CC6C40800001269;2022110116;328
7CC6C40800001269;2022110117;401
7CC6C40800001269;2022110118;572
7CC6C40800001269;2022110119;435
7CC6C40800001269;2022110120;434
7CC6C40800001269;2022110121;439
7CC6C40800001269;2022110122;439
7CC6C40800001269;2022110123;438
7CC6C40800001269;2022110200;293
7CC6C40800001269;2022110201;458
7CC6C40800001269;2022110202;7
7CC6C40800001269;2022110203;5
7CC6C40800001269;2022110204;558
7CC6C40800001269;2022110205;324
7CC6C40800001269;2022110206;8
7CC6C40800001269;2022110207;484
7CC6C40800001269;2022110208;491
7CC6C40800001269;2022110209;444
7CC6C40800001269;2022110210;528
7CC6C40800001269;2022110211;554
7CC6C40800001269;2022110212;558
7CC6C40800001269;2022110213;560
7CC6C40800001269;2022110214;278
7CC6C40800001269;2022110215;6
7CC6C40800001269;2022110216;5
7CC6C40800001269;2022110217;6
7CC6C40800001269;2022110218;495
7CC6C40800001269;2022110219;817
7CC6C40800001269;2022110220;855
7CC6C40800001269;2022110221;730
7CC6C40800001269;2022110222;414
7CC6C40800001269;2022110223;415
7CC6C40800001269;2022110300;417
7CC6C40800001269;2022110301;424
7CC6C40800001269;2022110302;409
7CC6C40800001269;2022110303;405
7CC6C40800001269;2022110304;416
7CC6C40800001269;2022110305;421
7CC6C40800001269;2022110306;420
7CC6C40800001269;2022110307;300
7CC6C40800001269;2022110308;316
7CC6C40800001269;2022110309;397
7CC6C40800001269;2022110310;320
7CC6C40800001269;2022110311;493
7CC6C40800001269;2022110312;409
7CC6C40800001269;2022110313;416
7CC6C40800001269;2022110314;422
7CC6C40800001269;2022110315;425
7CC6C40800001269;2022110316;459
7CC6C40800001269;2022110317;444
7CC6C40800001269;2022110318;491
7CC6C40800001269;2022110319;725
7CC6C40800001269;2022110320;706
7CC6C40800001269;2022110321;714
7CC6C40800001269;2022110322;709
7CC6C40800001269;2022110323;708
7CC6C40800001269;2022110400;348
7CC6C40800001269;2022110401;321
7CC6C40800001269;2022110402;267
7CC6C40800001269;2022110403;371
7CC6C40800001269;2022110404;318
7CC6C40800001269;2022110405;315
7CC6C40800001269;2022110406;318
7CC6C40800001269;2022110407;318
7CC6C40800001269;2022110408;324
7CC6C40800001269;2022110409;327
7CC6C40800001269;2022110410;333
7CC6C40800001269;2022110411;376
7CC6C40800001269;2022110412;351
7CC6C40800001269;2022110413;375
7CC6C40800001269;2022110414;329
7CC6C40800001269;2022110415;331
7CC6C40800001269;2022110416;326
7CC6C40800001269;2022110417;321
7CC6C40800001269;2022110418;320
7CC6C40800001269;2022110419;210
7CC6C40800001269;2022110420;206
7CC6C40800001269;2022110421;637
7CC6C40800001269;2022110422;539
7CC6C40800001269;2022110423;564
7CC6C40800001269;2022110500;682
7CC6C40800001269;2022110501;496
7CC6C40800001269;2022110502;328
7CC6C40800001269;2022110503;330
7CC6C40800001269;2022110504;329
7CC6C40800001269;2022110505;327
7CC6C40800001269;2022110506;326
7CC6C40800001269;2022110507;273
7CC6C40800001269;2022110508;434
7CC6C40800001269;2022110509;826
7CC6C40800001269;2022110510;835
7CC6C40800001269;2022110511;837
7CC6C40800001269;2022110512;636
7CC6C40800001269;2022110513;546
7CC6C40800001269;2022110514;528
7CC6C40800001269;2022110515;419
7CC6C40800001269;2022110516;674
7CC6C40800001269;2022110517;446
7CC6C40800001269;2022110518;522
7CC6C40800001269;2022110519;478
7CC6C40800001269;2022110520;581
7CC6C40800001269;2022110521;642
7CC6C40800001269;2022110522;223
7CC6C40800001269;2022110523;253
7CC6C40800001269;2022110600;255
7CC6C40800001269;2022110601;261
7CC6C40800001269;2022110602;297
7CC6C40800001269;2022110603;308
7CC6C40800001269;2022110604;307
7CC6C40800001269;2022110605;305
7CC6C40800001269;2022110606;276
7CC6C40800001269;2022110607;287
7CC6C40800001269;2022110608;588
7CC6C40800001269;2022110609;474
7CC6C40800001269;2022110610;683
7CC6C40800001269;2022110611;731
7CC6C40800001269;2022110612;620
7CC6C40800001269;2022110613;581
7CC6C40800001269;2022110614;417
7CC6C40800001269;2022110615;6
7CC6C40800001269;2022110616;5
7CC6C40800001269;2022110617;495
7CC6C40800001269;2022110618;863
7CC6C40800001269;2022110619;866
7CC6C40800001269;2022110620;773
7CC6C40800001269;2022110621;639
7CC6C40800001269;2022110622;637
7CC6C40800001269;2022110623;752
7CC6C40800001269;2022110700;424
7CC6C40800001269;2022110701;266
7CC6C40800001269;2022110702;264
7CC6C40800001269;2022110703;292
7CC6C40800001269;2022110704;296
7CC6C40800001269;2022110705;264
7CC6C40800001269;2022110706;275
7CC6C40800001269;2022110707;274
7CC6C40800001269;2022110708;394
7CC6C40800001269;2022110709;501
7CC6C40800001269;2022110710;518
7CC6C40800001269;2022110711;491
7CC6C40800001269;2022110712;307
7CC6C40800001269;2022110713;6
7CC6C40800001269;2022110714;5
7CC6C40800001269;2022110715;6
7CC6C40800001269;2022110716;5
7CC6C40800001269;2022110717;787
7CC6C40800001269;2022110718;875
7CC6C40800001269;2022110719;790
7CC6C40800001269;2022110720;566
7CC6C40800001269;2022110721;571
7CC6C40800001269;2022110722;762
7CC6C40800001269;2022110723;700
7CC6C40800001269;2022110800;634
7CC6C40800001269;2022110801;629
7CC6C40800001269;2022110802;304
7CC6C40800001269;2022110803;313
7CC6C40800001269;2022110804;317
7CC6C40800001269;2022110805;320
7CC6C40800001269;2022110806;324
7CC6C40800001269;2022110807;329
7CC6C40800001269;2022110808;332
7CC6C40800001269;2022110809;335
7CC6C40800001269;2022110810;677
7CC6C40800001269;2022110811;787
7CC6C40800001269;2022110812;804
7CC6C40800001269;2022110813;746
7CC6C40800001269;2022110814;727
7CC6C40800001269;2022110815;671
7CC6C40800001269;2022110816;482
7CC6C40800001269;2022110817;435
7CC6C40800001269;2022110818;509
7CC6C40800001269;2022110819;808
7CC6C40800001269;2022110820;842
7CC6C40800001269;2022110821;846
7CC6C40800001269;2022110822;509
7CC6C40800001269;2022110823;347
7CC6C40800001269;2022110900;301
7CC6C40800001269;2022110901;292
7CC6C40800001269;2022110902;290
7CC6C40800001269;2022110903;283
7CC6C40800001269;2022110904;260
7CC6C40800001269;2022110905;264
7CC6C40800001269;2022110906;717
7CC6C40800001269;2022110907;627
7CC6C40800001269;2022110908;543
7CC6C40800001269;2022110909;410
7CC6C40800001269;2022110910;838
7CC6C40800001269;2022110911;528
7CC6C40800001269;2022110912;1142
7CC6C40800001269;2022110913;560
7CC6C40800001269;2022110914;643
7CC6C40800001269;2022110915;537
7CC6C40800001269;2022110916;504
7CC6C40800001269;2022110917;570
7CC6C40800001269;2022110918;767
7CC6C40800001269;2022110919;834
7CC6C40800001269;2022110920;635
7CC6C40800001269;2022110921;628
7CC6C40800001269;2022110922;477
7CC6C40800001269;2022110923;575
7CC6C40800001269;2022111000;541
7CC6C40800001269;2022111001;384
7CC6C40800001269;2022111002;325
7CC6C40800001269;2022111003;323
7CC6C40800001269;2022111004;320
7CC6C40800001269;2022111005;320
7CC6C40800001269;2022111006;312
7CC6C40800001269;2022111007;262
7CC6C40800001269;2022111008;373
7CC6C40800001269;2022111009;383
7CC6C40800001269;2022111010;250
7CC6C40800001269;2022111011;519
7CC6C40800001269;2022111012;421
7CC6C40800001269;2022111013;479
7CC6C40800001269;2022111014;449
7CC6C40800001269;2022111015;467
7CC6C40800001269;2022111016;669
7CC6C40800001269;2022111017;426
7CC6C40800001269;2022111018;402
7CC6C40800001269;2022111019;681
7CC6C40800001269;2022111020;732
7CC6C40800001269;2022111021;638
7CC6C40800001269;2022111022;628
7CC6C40800001269;2022111023;574
7CC6C40800001269;2022111100;454
7CC6C40800001269;2022111101;329
7CC6C40800001269;2022111102;322
7CC6C40800001269;2022111103;322
7CC6C40800001269;2022111104;321
7CC6C40800001269;2022111105;321
7CC6C40800001269;2022111106;322
7CC6C40800001269;2022111107;323
7CC6C40800001269;2022111108;382
7CC6C40800001269;2022111109;595
7CC6C40800001269;2022111110;678
7CC6C40800001269;2022111111;559
7CC6C40800001269;2022111112;692
7CC6C40800001269;2022111113;715
7CC6C40800001269;2022111114;620
7CC6C40800001269;2022111115;6
7CC6C40800001269;2022111116;5
7CC6C40800001269;2022111117;6
7CC6C40800001269;2022111118;5
7CC6C40800001269;2022111119;6
7CC6C40800001269;2022111120;5
7CC6C40800001269;2022111121;6
7CC6C40800001269;2022111122;6
7CC6C40800001269;2022111123;5
7CC6C40800001269;2022111200;6
7CC6C40800001269;2022111201;5
7CC6C40800001269;2022111202;6
7CC6C40800001269;2022111203;6
7CC6C40800001269;2022111204;5
7CC6C40800001269;2022111205;6
7CC6C40800001269;2022111206;5
7CC6C40800001269;2022111207;6
7CC6C40800001269;2022111208;6
7CC6C40800001269;2022111209;5
7CC6C40800001269;2022111210;6
7CC6C40800001269;2022111211;6
7CC6C40800001269;2022111212;5
7CC6C40800001269;2022111213;6
7CC6C40800001269;2022111214;5
7CC6C40800001269;2022111215;6
7CC6C40800001269;2022111216;5
7CC6C40800001269;2022111217;6
7CC6C40800001269;2022111218;5
7CC6C40800001269;2022111219;6
7CC6C40800001269;2022111220;5
7CC6C40800001269;2022111221;6
7CC6C40800001269;2022111222;5
7CC6C40800001269;2022111223;6
7CC6C40800001269;2022111300;6
7CC6C40800001269;2022111301;5
7CC6C40800001269;2022111302;6
7CC6C40800001269;2022111303;5
7CC6C40800001269;2022111304;6
7CC6C40800001269;2022111305;5
7CC6C40800001269;2022111306;6
7CC6C40800001269;2022111307;6
7CC6C40800001269;2022111308;4
7CC6C40800001269;2022111309;7
7CC6C40800001269;2022111310;5
7CC6C40800001269;2022111311;5
7CC6C40800001269;2022111312;6
7CC6C40800001269;2022111313;6
7CC6C40800001269;2022111314;5
7CC6C40800001269;2022111315;6
7CC6C40800001269;2022111316;5
7CC6C40800001269;2022111317;278
7CC6C40800001269;2022111318;709
7CC6C40800001269;2022111319;691
7CC6C40800001269;2022111320;704
7CC6C40800001269;2022111321;709
7CC6C40800001269;2022111322;526
7CC6C40800001269;2022111323;102
7CC6C40800001269;2022111400;5
7CC6C40800001269;2022111401;6
7CC6C40800001269;2022111402;6
7CC6C40800001269;2022111403;6
7CC6C40800001269;2022111404;403
7CC6C40800001269;2022111405;177
7CC6C40800001269;2022111406;72
7CC6C40800001269;2022111407;122
7CC6C40800001269;2022111408;6
7CC6C40800001269;2022111409;5
7CC6C40800001269;2022111410;917
7CC6C40800001269;2022111411;1007
7CC6C40800001269;2022111412;716
7CC6C40800001269;2022111413;1104
7CC6C40800001269;2022111414;793
7CC6C40800001269;2022111415;624
7CC6C40800001269;2022111416;837
7CC6C40800001269;2022111417;709
7CC6C40800001269;2022111418;712
7CC6C40800001269;2022111419;298
7CC6C40800001269;2022111420;412
7CC6C40800001269;2022111421;418
7CC6C40800001269;2022111422;416
7CC6C40800001269;2022111423;414
7CC6C40800001269;2022111500;414
7CC6C40800001269;2022111501;359
7CC6C40800001269;2022111502;11
7CC6C40800001269;2022111503;6
7CC6C40800001269;2022111504;5
7CC6C40800001269;2022111505;8
7CC6C40800001269;2022111506;22
7CC6C40800001269;2022111507;151
7CC6C40800001269;2022111508;425
7CC6C40800001269;2022111509;472
7CC6C40800001269;2022111510;532
7CC6C40800001269;2022111511;562
7CC6C40800001269;2022111512;565
7CC6C40800001269;2022111513;471
7CC6C40800001269;2022111514;551
7CC6C40800001269;2022111515;466
7CC6C40800001269;2022111516;452
7CC6C40800001269;2022111517;309
7CC6C40800001269;2022111518;298
7CC6C40800001269;2022111519;127
7CC6C40800001269;2022111520;488
7CC6C40800001269;2022111521;418
7CC6C40800001269;2022111522;422
7CC6C40800001269;2022111523;352
7CC6C40800001269;2022111600;390
7CC6C40800001269;2022111601;6
7CC6C40800001269;2022111602;7
7CC6C40800001269;2022111603;5
7CC6C40800001269;2022111604;284
7CC6C40800001269;2022111605;8
7CC6C40800001269;2022111606;6
7CC6C40800001269;2022111607;5
7CC6C40800001269;2022111608;273
7CC6C40800001269;2022111609;1080
7CC6C40800001269;2022111610;651
7CC6C40800001269;2022111611;502
7CC6C40800001269;2022111612;506
7CC6C40800001269;2022111613;579
7CC6C40800001269;2022111614;703
7CC6C40800001269;2022111615;382
7CC6C40800001269;2022111616;299
7CC6C40800001269;2022111617;670
7CC6C40800001269;2022111618;367
7CC6C40800001269;2022111619;197
7CC6C40800001269;2022111620;363
7CC6C40800001269;2022111621;423
7CC6C40800001269;2022111622;423
7CC6C40800001269;2022111623;553
7CC6C40800001269;2022111700;283
7CC6C40800001269;2022111701;237
7CC6C40800001269;2022111702;234
7CC6C40800001269;2022111703;234
7CC6C40800001269;2022111704;202
7CC6C40800001269;2022111705;197
7CC6C40800001269;2022111706;183
7CC6C40800001269;2022111707;131
7CC6C40800001269;2022111708;6
7CC6C40800001269;2022111709;290
7CC6C40800001269;2022111710;714
7CC6C40800001269;2022111711;368
7CC6C40800001269;2022111712;493
7CC6C40800001269;2022111713;632
7CC6C40800001269;2022111714;434
7CC6C40800001269;2022111715;433
7CC6C40800001269;2022111716;438
7CC6C40800001269;2022111717;418
7CC6C40800001269;2022111718;338
7CC6C40800001269;2022111719;303
7CC6C40800001269;2022111720;305
7CC6C40800001269;2022111721;311
7CC6C40800001269;2022111722;231
7CC6C40800001269;2022111723;195
7CC6C40800001269;2022111800;177
7CC6C40800001269;2022111801;187
7CC6C40800001269;2022111802;177
7CC6C40800001269;2022111803;97
7CC6C40800001269;2022111804;239
7CC6C40800001269;2022111805;64
7CC6C40800001269;2022111806;81
7CC6C40800001269;2022111807;13
7CC6C40800001269;2022111808;170
7CC6C40800001269;2022111809;6
7CC6C40800001269;2022111810;461
7CC6C40800001269;2022111811;341
7CC6C40800001269;2022111812;71
7CC6C40800001269;2022111813;319
7CC6C40800001269;2022111814;571
7CC6C40800001269;2022111815;441
7CC6C40800001269;2022111816;432
7CC6C40800001269;2022111817;393
7CC6C40800001269;2022111818;470
7CC6C40800001269;2022111819;372
7CC6C40800001269;2022111820;135
7CC6C40800001269;2022111821;155
7CC6C40800001269;2022111822;106
7CC6C40800001269;2022111823;295
7CC6C40800001269;2022111900;225
7CC6C40800001269;2022111901;127
7CC6C40800001269;2022111902;5
7CC6C40800001269;2022111903;6
7CC6C40800001269;2022111904;115
7CC6C40800001269;2022111905;96
7CC6C40800001269;2022111906;86
7CC6C40800001269;2022111907;106
7CC6C40800001269;2022111908;219
7CC6C40800001269;2022111909;271
7CC6C40800001269;2022111910;679
7CC6C40800001269;2022111911;878
7CC6C40800001269;2022111912;798
7CC6C40800001269;2022111913;110
7CC6C40800001269;2022111914;554
7CC6C40800001269;2022111915;1359
7CC6C40800001269;2022111916;973
7CC6C40800001269;2022111917;866
7CC6C40800001269;2022111918;676
7CC6C40800001269;2022111919;699
7CC6C40800001269;2022111920;701
7CC6C40800001269;2022111921;556
7CC6C40800001269;2022111922;383
7CC6C40800001269;2022111923;705
7CC6C40800001269;2022112000;283
7CC6C40800001269;2022112001;168
7CC6C40800001269;2022112002;456
7CC6C40800001269;2022112003;408
7CC6C40800001269;2022112004;388
7CC6C40800001269;2022112005;291
7CC6C40800001269;2022112006;288
7CC6C40800001269;2022112007;72
7CC6C40800001269;2022112008;79
7CC6C40800001269;2022112009;126
7CC6C40800001269;2022112010;222
7CC6C40800001269;2022112011;246
7CC6C40800001269;2022112012;451
7CC6C40800001269;2022112013;371
7CC6C40800001269;2022112014;341
7CC6C40800001269;2022112015;451
7CC6C40800001269;2022112016;438
7CC6C40800001269;2022112017;440
7CC6C40800001269;2022112018;411
7CC6C40800001269;2022112019;19
7CC6C40800001269;2022112020;502
7CC6C40800001269;2022112021;234
7CC6C40800001269;2022112022;193
7CC6C40800001269;2022112023;200
7CC6C40800001269;2022112100;143
7CC6C40800001269;2022112101;7
7CC6C40800001269;2022112102;6
7CC6C40800001269;2022112103;5
7CC6C40800001269;2022112104;6
7CC6C40800001269;2022112105;5
7CC6C40800001269;2022112106;6
7CC6C40800001269;2022112107;153
7CC6C40800001269;2022112108;242
7CC6C40800001269;2022112109;99
7CC6C40800001269;2022112110;444
7CC6C40800001269;2022112111;659
7CC6C40800001269;2022112112;494
7CC6C40800001269;2022112113;385
7CC6C40800001269;2022112114;253
7CC6C40800001269;2022112115;274
7CC6C40800001269;2022112116;143
7CC6C40800001269;2022112117;263
7CC6C40800001269;2022112118;183
7CC6C40800001269;2022112119;166
7CC6C40800001269;2022112120;229
7CC6C40800001269;2022112121;226
7CC6C40800001269;2022112122;197
7CC6C40800001269;2022112123;149
7CC6C40800001269;2022112200;202
7CC6C40800001269;2022112201;31
7CC6C40800001269;2022112202;260
7CC6C40800001269;2022112203;191
7CC6C40800001269;2022112204;163
7CC6C40800001269;2022112205;133
7CC6C40800001269;2022112206;54
7CC6C40800001269;2022112207;119
7CC6C40800001269;2022112208;437
7CC6C40800001269;2022112209;649
7CC6C40800001269;2022112210;810
7CC6C40800001269;2022112211;579
7CC6C40800001269;2022112212;500
7CC6C40800001269;2022112213;435
7CC6C40800001269;2022112214;493
7CC6C40800001269;2022112215;458
7CC6C40800001269;2022112216;451
7CC6C40800001269;2022112217;400
7CC6C40800001269;2022112218;320
7CC6C40800001269;2022112219;318
7CC6C40800001269;2022112220;294
7CC6C40800001269;2022112222;657
7CC6C40800001269;2022112223;159
7CC6C40800001269;2022112300;236
7CC6C40800001269;2022112302;28
7CC6C40800001269;2022112303;6
7CC6C40800001269;2022112304;65
7CC6C40800001269;2022112305;154
7CC6C40800001269;2022112306;20
7CC6C40800001269;2022112307;17
7CC6C40800001269;2022112308;18
7CC6C40800001269;2022112309;14
7CC6C40800001269;2022112310;213
7CC6C40800001269;2022112311;444
7CC6C40800001269;2022112312;256
7CC6C40800001269;2022112313;653
7CC6C40800001269;2022112314;191
7CC6C40800001269;2022112316;699
7CC6C40800001269;2022112318;406
7CC6C40800001269;2022112319;128
7CC6C40800001269;2022112320;598
7CC6C40800001269;2022112321;200
7CC6C40800001269;2022112322;91
7CC6C40800001269;2022112401;648
7CC6C40800001269;2022112402;52
7CC6C40800001269;2022112403;178
7CC6C40800001269;2022112404;50
7CC6C40800001269;2022112405;85
7CC6C40800001269;2022112407;80
7CC6C40800001269;2022112408;185
7CC6C40800001269;2022112409;120
7CC6C40800001269;2022112410;6
7CC6C40800001269;2022112411;176
7CC6C40800001269;2022112412;420
7CC6C40800001269;2022112413;283
7CC6C40800001269;2022112414;282
7CC6C40800001269;2022112415;284
7CC6C40800001269;2022112416;248
7CC6C40800001269;2022112417;822
7CC6C40800001269;2022112418;415
7CC6C40800001269;2022112419;56
7CC6C40800001269;2022112420;803
7CC6C40800001269;2022112421;479
7CC6C40800001269;2022112422;429
7CC6C40800001269;2022112423;300
7CC6C40800001269;2022112500;709
7CC6C40800001269;2022112501;126
7CC6C40800001269;2022112502;99
7CC6C40800001269;2022112503;237
7CC6C40800001269;2022112504;48
7CC6C40800001269;2022112505;17
7CC6C40800001269;2022112506;18
7CC6C40800001269;2022112507;196
7CC6C40800001269;2022112508;253
7CC6C40800001269;2022112509;613
7CC6C40800001269;2022112510;660
7CC6C40800001269;2022112511;948
7CC6C40800001269;2022112512;796
7CC6C40800001269;2022112513;569
7CC6C40800001269;2022112514;626
7CC6C40800001269;2022112515;6
7CC6C40800001269;2022112516;5
7CC6C40800001269;2022112517;6
7CC6C40800001269;2022112518;5
7CC6C40800001269;2022112519;6
7CC6C40800001269;2022112520;5
7CC6C40800001269;2022112521;6
7CC6C40800001269;2022112522;5
7CC6C40800001269;2022112523;6
7CC6C40800001269;2022112600;5
7CC6C40800001269;2022112601;6
7CC6C40800001269;2022112602;5
7CC6C40800001269;2022112603;6
7CC6C40800001269;2022112604;5
7CC6C40800001269;2022112605;6
7CC6C40800001269;2022112606;6
7CC6C40800001269;2022112607;5
7CC6C40800001269;2022112608;6
7CC6C40800001269;2022112609;5
7CC6C40800001269;2022112610;6
7CC6C40800001269;2022112611;2
7CC6C40800001269;2022112612;9
7CC6C40800001269;2022112613;3
7CC6C40800001269;2022112614;5
7CC6C40800001269;2022112615;402
7CC6C40800001269;2022112616;280
7CC6C40800001269;2022112617;248
7CC6C40800001269;2022112618;195
7CC6C40800001269;2022112619;191
7CC6C40800001269;2022112620;209
7CC6C40800001269;2022112621;242
7CC6C40800001269;2022112622;260
7CC6C40800001269;2022112623;261
7CC6C40800001269;2022112700;191
7CC6C40800001269;2022112701;192
7CC6C40800001269;2022112702;183
7CC6C40800001269;2022112703;183
7CC6C40800001269;2022112704;172
7CC6C40800001269;2022112705;163
7CC6C40800001269;2022112706;137
7CC6C40800001269;2022112707;159
7CC6C40800001269;2022112708;141
7CC6C40800001269;2022112709;125
7CC6C40800001269;2022112710;8
7CC6C40800001269;2022112711;5
7CC6C40800001269;2022112713;172
7CC6C40800001269;2022112714;5
7CC6C40800001269;2022112715;165
7CC6C40800001269;2022112716;266
7CC6C40800001269;2022112717;659
7CC6C40800001269;2022112718;421
7CC6C40800001269;2022112719;402
7CC6C40800001269;2022112720;291
7CC6C40800001269;2022112721;209
7CC6C40800001269;2022112722;209
7CC6C40800001269;2022112723;202
7CC6C40800001269;2022112800;187
7CC6C40800001269;2022112801;189
7CC6C40800001269;2022112802;166
7CC6C40800001269;2022112803;182
7CC6C40800001269;2022112804;168
7CC6C40800001269;2022112805;159
7CC6C40800001269;2022112806;153
7CC6C40800001269;2022112807;130
7CC6C40800001269;2022112808;122
7CC6C40800001269;2022112809;34
7CC6C40800001269;2022112810;5
7CC6C40800001269;2022112811;6
7CC6C40800001269;2022112812;5
7CC6C40800001269;2022112813;6
7CC6C40800001269;2022112814;5
7CC6C40800001269;2022112815;6
7CC6C40800001269;2022112816;277
7CC6C40800001269;2022112817;231
7CC6C40800001269;2022112818;226
7CC6C40800001269;2022112819;227
7CC6C40800001269;2022112820;221
7CC6C40800001269;2022112821;213
7CC6C40800001269;2022112822;197
7CC6C40800001269;2022112823;196
7CC6C40800001269;2022112900;185
7CC6C40800001269;2022112901;181
7CC6C40800001269;2022112902;166
7CC6C40800001269;2022112903;173
7CC6C40800001269;2022112904;160
7CC6C40800001269;2022112905;163
7CC6C40800001269;2022112906;157
7CC6C40800001269;2022112907;201
7CC6C40800001269;2022112908;171
7CC6C40800001269;2022112909;195
7CC6C40800001269;2022112910;23
7CC6C40800001269;2022112911;6
7CC6C40800001269;2022112912;5
7CC6C40800001269;2022112913;365
7CC6C40800001269;2022112914;282
7CC6C40800001269;2022112915;233
7CC6C40800001269;2022112916;233
7CC6C40800001269;2022112917;225
7CC6C40800001269;2022112918;189
7CC6C40800001269;2022112919;179
7CC6C40800001269;2022112920;175
7CC6C40800001269;2022112921;159
7CC6C40800001269;2022112922;171
7CC6C40800001269;2022112923;163
7CC6C40800001269;2022113000;153
7CC6C40800001269;2022113001;152
7CC6C40800001269;2022113002;155
7CC6C40800001269;2022113003;122
7CC6C40800001269;2022113004;120
7CC6C40800001269;2022113005;102
7CC6C40800001269;2022113006;125
7CC6C40800001269;2022113007;103
7CC6C40800001269;2022113008;146
7CC6C40800001269;2022113009;45
7CC6C40800001269;2022113010;5
7CC6C40800001269;2022113011;6
7CC6C40800001269;2022113012;5
7CC6C40800001269;2022113013;7
7CC6C40800001269;2022113014;5
7CC6C40800001269;2022113015;224
7CC6C40800001269;2022113016;318
7CC6C40800001269;2022113017;296
7CC6C40800001269;2022113018;265
7CC6C40800001269;2022113019;235
7CC6C40800001269;2022113020;196
7CC6C40800001269;2022113021;242
7CC6C40800001269;2022113022;253
7CC6C40800001269;2022113023;240
7CC6C40800001269;2022120100;206
7CC6C40800001269;2022120101;186
7CC6C40800001269;2022120102;182
7CC6C40800001269;2022120103;168
7CC6C40800001269;2022120104;151
7CC6C40800001269;2022120105;152
7CC6C40800001269;2022120106;146
7CC6C40800001269;2022120107;134
7CC6C40800001269;2022120108;176
7CC6C40800001269;2022120109;24
7CC6C40800001269;2022120110;6
7CC6C40800001269;2022120111;5
7CC6C40800001269;2022120112;6
7CC6C40800001269;2022120113;5
7CC6C40800001269;2022120114;305
7CC6C40800001269;2022120115;282
7CC6C40800001269;2022120116;249
7CC6C40800001269;2022120117;246
7CC6C40800001269;2022120118;202
7CC6C40800001269;2022120119;183
7CC6C40800001269;2022120120;173
7CC6C40800001269;2022120121;172
7CC6C40800001269;2022120122;178
7CC6C40800001269;2022120123;192
7CC6C40800001269;2022120200;194
7CC6C40800001269;2022120201;198
7CC6C40800001269;2022120202;195
7CC6C40800001269;2022120203;170
7CC6C40800001269;2022120204;160
7CC6C40800001269;2022120205;159
7CC6C40800001269;2022120206;157
7CC6C40800001269;2022120207;160
7CC6C40800001269;2022120208;179
7CC6C40800001269;2022120209;168
7CC6C40800001269;2022120210;45
7CC6C40800001269;2022120211;7
7CC6C40800001269;2022120212;5
7CC6C40800001269;2022120213;6
7CC6C40800001269;2022120214;5
7CC6C40800001269;2022120215;286
7CC6C40800001269;2022120216;360
7CC6C40800001269;2022120217;294
7CC6C40800001269;2022120218;255
7CC6C40800001269;2022120219;219
7CC6C40800001269;2022120220;192
7CC6C40800001269;2022120221;188
7CC6C40800001269;2022120222;182
7CC6C40800001269;2022120223;188
7CC6C40800001269;2022120300;178
7CC6C40800001269;2022120301;184
7CC6C40800001269;2022120302;190
7CC6C40800001269;2022120303;183
7CC6C40800001269;2022120304;175
7CC6C40800001269;2022120305;158
7CC6C40800001269;2022120306;151
7CC6C40800001269;2022120307;158
7CC6C40800001269;2022120308;148
7CC6C40800001269;2022120309;128
7CC6C40800001269;2022120310;5
7CC6C40800001269;2022120311;6
7CC6C40800001269;2022120312;162
7CC6C40800001269;2022120313;237
7CC6C40800001269;2022120314;196
7CC6C40800001269;2022120315;285
7CC6C40800001269;2022120316;221
7CC6C40800001269;2022120317;187
7CC6C40800001269;2022120318;175
7CC6C40800001269;2022120319;169
7CC6C40800001269;2022120320;150
7CC6C40800001269;2022120321;123
7CC6C40800001269;2022120322;174
7CC6C40800001269;2022120323;138
7CC6C40800001269;2022120400;138
7CC6C40800001269;2022120401;197
7CC6C40800001269;2022120402;325
7CC6C40800001269;2022120403;274
7CC6C40800001269;2022120404;257
7CC6C40800001269;2022120405;240
7CC6C40800001269;2022120406;249
7CC6C40800001269;2022120407;241
7CC6C40800001269;2022120408;235
7CC6C40800001269;2022120409;215
7CC6C40800001269;2022120410;7
7CC6C40800001269;2022120411;6
7CC6C40800001269;2022120412;5
7CC6C40800001269;2022120413;6
7CC6C40800001269;2022120414;152
7CC6C40800001269;2022120415;573
7CC6C40800001269;2022120416;408
7CC6C40800001269;2022120417;351
7CC6C40800001269;2022120418;5
7CC6C40800001269;2022120419;6
7CC6C40800001269;2022120420;5
7CC6C40800001269;2022120421;6
7CC6C40800001269;2022120422;6
7CC6C40800001269;2022120423;5
7CC6C40800001269;2022120500;6
7CC6C40800001269;2022120501;5
7CC6C40800001269;2022120502;6
7CC6C40800001269;2022120503;5
7CC6C40800001269;2022120504;6
7CC6C40800001269;2022120505;6
7CC6C40800001269;2022120506;5
7CC6C40800001269;2022120507;6
7CC6C40800001269;2022120508;5
7CC6C40800001269;2022120509;6
7CC6C40800001269;2022120510;5
7CC6C40800001269;2022120511;6
7CC6C40800001269;2022120512;5
7CC6C40800001269;2022120513;5
7CC6C40800001269;2022120514;5
7CC6C40800001269;2022120515;6
7CC6C40800001269;2022120516;5
7CC6C40800001269;2022120517;6
7CC6C40800001269;2022120518;5
7CC6C40800001269;2022120519;6
7CC6C40800001269;2022120520;5
7CC6C40800001269;2022120521;6
